,t,x,y,etype,priority_s,id,F1-0-x,F1-0-y,F1-1-x,F1-1-y,F2-2-x,F2-2-y,F2-3-x,F2-3-y,P1-4-x,P1-4-y,P1-5-x,P1-5-y,P2-6-x,P2-6-y,P2-7-x,P2-7-y,H1-8-x,H1-8-y,H1-9-x,H1-9-y,H2-10-x,H2-10-y,H2-11-x,H2-11-y,points,done
318,100094.25779715902,16.321087442208327,44.90775172142318,police,60,318,172.33450727055822,49.73126678405713,30.527784953744757,184.59700714687688,36.28111164251373,28.65029806840582,140.73425267653272,100.05246931124265,21.92091789826456,83.30805388644656,59.69983223805879,188.29710926549228,197.0617687559452,53.04061163443039,52.15313912072656,133.94519495396585,115.3176086993199,50.94450122771639,86.13735757108,48.83948643679368,88.35720336759059,135.12544663801998,117.3875444828322,199.78046664586776,1128,
352,103170.42471087504,129.91214734120632,49.92233061867959,fire,30,352,172.33450727055822,49.73126678405713,30.527784953744757,184.59700714687688,36.28111164251373,28.65029806840582,140.73425267653272,100.05246931124265,16.321087442208327,44.90775172142318,59.69983223805879,188.29710926549228,197.0617687559452,53.04061163443039,52.15313912072656,133.94519495396585,115.3176086993199,50.94450122771639,86.13735757108,48.83948643679368,88.35720336759059,135.12544663801998,117.3875444828322,199.78046664586776,1178,
337,103219.67523381562,163.08121613119647,94.67995353536868,fire,120,337,129.91214734120632,49.92233061867959,30.527784953744757,184.59700714687688,36.28111164251373,28.65029806840582,140.73425267653272,100.05246931124265,16.321087442208327,44.90775172142318,59.69983223805879,188.29710926549228,197.0617687559452,53.04061163443039,52.15313912072656,133.94519495396585,115.3176086993199,50.94450122771639,86.13735757108,48.83948643679368,88.35720336759059,135.12544663801998,117.3875444828322,199.78046664586776,1178,
393,104039.53224435593,8.050981231485821,7.782793249244047,medical,120,393,129.91214734120632,49.92233061867959,30.527784953744757,184.59700714687688,36.28111164251373,28.65029806840582,163.08121613119647,94.67995353536868,16.321087442208327,44.90775172142318,59.69983223805879,188.29710926549228,197.0617687559452,53.04061163443039,52.15313912072656,133.94519495396585,115.3176086993199,50.94450122771639,86.13735757108,48.83948643679368,88.35720336759059,135.12544663801998,117.3875444828322,199.78046664586776,1189,
54,104658.62290169753,188.31922544581784,113.93508202763698,medical,600,54,129.91214734120632,49.92233061867959,30.527784953744757,184.59700714687688,8.050981231485821,7.782793249244047,163.08121613119647,94.67995353536868,16.321087442208327,44.90775172142318,59.69983223805879,188.29710926549228,197.0617687559452,53.04061163443039,52.15313912072656,133.94519495396585,115.3176086993199,50.94450122771639,86.13735757108,48.83948643679368,88.35720336759059,135.12544663801998,117.3875444828322,199.78046664586776,1197,
47,105342.52382128076,96.2716835942079,172.9300788060431,fire,30,47,129.91214734120632,49.92233061867959,30.527784953744757,184.59700714687688,8.050981231485821,7.782793249244047,188.31922544581784,113.93508202763698,16.321087442208327,44.90775172142318,59.69983223805879,188.29710926549228,197.0617687559452,53.04061163443039,52.15313912072656,133.94519495396585,115.3176086993199,50.94450122771639,86.13735757108,48.83948643679368,88.35720336759059,135.12544663801998,117.3875444828322,199.78046664586776,1198,
179,105751.18614554271,44.94013189115693,168.2811363234071,fire,60,179,129.91214734120632,49.92233061867959,96.2716835942079,172.9300788060431,8.050981231485821,7.782793249244047,188.31922544581784,113.93508202763698,16.321087442208327,44.90775172142318,59.69983223805879,188.29710926549228,197.0617687559452,53.04061163443039,52.15313912072656,133.94519495396585,115.3176086993199,50.94450122771639,86.13735757108,48.83948643679368,88.35720336759059,135.12544663801998,117.3875444828322,199.78046664586776,1204,
225,105830.28582217098,27.955402501444212,189.2523065763893,police,120,225,129.91214734120632,49.92233061867959,44.94013189115693,168.2811363234071,8.050981231485821,7.782793249244047,188.31922544581784,113.93508202763698,16.321087442208327,44.90775172142318,59.69983223805879,188.29710926549228,197.0617687559452,53.04061163443039,52.15313912072656,133.94519495396585,115.3176086993199,50.94450122771639,86.13735757108,48.83948643679368,88.35720336759059,135.12544663801998,117.3875444828322,199.78046664586776,1204,
158,105887.7548334789,137.8742271569538,93.98249580153715,fire,30,158,129.91214734120632,49.92233061867959,44.94013189115693,168.2811363234071,8.050981231485821,7.782793249244047,188.31922544581784,113.93508202763698,16.321087442208327,44.90775172142318,27.955402501444212,189.2523065763893,197.0617687559452,53.04061163443039,52.15313912072656,133.94519495396585,115.3176086993199,50.94450122771639,86.13735757108,48.83948643679368,88.35720336759059,135.12544663801998,117.3875444828322,199.78046664586776,1203,
267,107356.42485920223,43.113793067549366,102.46926116022097,police,120,267,137.8742271569538,93.98249580153715,44.94013189115693,168.2811363234071,8.050981231485821,7.782793249244047,188.31922544581784,113.93508202763698,16.321087442208327,44.90775172142318,27.955402501444212,189.2523065763893,197.0617687559452,53.04061163443039,52.15313912072656,133.94519495396585,115.3176086993199,50.94450122771639,86.13735757108,48.83948643679368,88.35720336759059,135.12544663801998,117.3875444828322,199.78046664586776,1226,
97,107423.11005060886,125.95307614754276,38.88704734794186,medical,120,97,137.8742271569538,93.98249580153715,44.94013189115693,168.2811363234071,8.050981231485821,7.782793249244047,188.31922544581784,113.93508202763698,16.321087442208327,44.90775172142318,27.955402501444212,189.2523065763893,197.0617687559452,53.04061163443039,43.113793067549366,102.46926116022097,115.3176086993199,50.94450122771639,86.13735757108,48.83948643679368,88.35720336759059,135.12544663801998,117.3875444828322,199.78046664586776,1226,
250,107824.51734777958,19.01716785512617,85.3528012521916,medical,120,250,137.8742271569538,93.98249580153715,44.94013189115693,168.2811363234071,8.050981231485821,7.782793249244047,188.31922544581784,113.93508202763698,16.321087442208327,44.90775172142318,27.955402501444212,189.2523065763893,197.0617687559452,53.04061163443039,43.113793067549366,102.46926116022097,125.95307614754276,38.88704734794186,86.13735757108,48.83948643679368,88.35720336759059,135.12544663801998,117.3875444828322,199.78046664586776,1230,
423,108315.78739790538,167.52097781865106,186.78452211564004,fire,60,423,137.8742271569538,93.98249580153715,44.94013189115693,168.2811363234071,8.050981231485821,7.782793249244047,188.31922544581784,113.93508202763698,16.321087442208327,44.90775172142318,27.955402501444212,189.2523065763893,197.0617687559452,53.04061163443039,43.113793067549366,102.46926116022097,125.95307614754276,38.88704734794186,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,117.3875444828322,199.78046664586776,1236,
382,108380.5254724,192.53717044786737,180.46216541483943,police,300,382,137.8742271569538,93.98249580153715,44.94013189115693,168.2811363234071,8.050981231485821,7.782793249244047,160.92122138916133,97.35900578157778,16.321087442208327,44.90775172142318,27.955402501444212,189.2523065763893,197.0617687559452,53.04061163443039,43.113793067549366,102.46926116022097,125.95307614754276,38.88704734794186,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,117.3875444828322,199.78046664586776,1234,
240,109112.97635109253,22.72986135730932,12.711607629427244,police,120,240,137.8742271569538,93.98249580153715,44.94013189115693,168.2811363234071,8.050981231485821,7.782793249244047,167.52097781865106,186.78452211564004,16.321087442208327,44.90775172142318,27.955402501444212,189.2523065763893,197.0617687559452,53.04061163443039,43.113793067549366,102.46926116022097,125.95307614754276,38.88704734794186,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,192.53717044786737,180.46216541483943,1253,
2,109362.1356624221,5.959443887614069,43.72759496072067,medical,600,2,137.8742271569538,93.98249580153715,44.94013189115693,168.2811363234071,8.050981231485821,7.782793249244047,167.52097781865106,186.78452211564004,22.72986135730932,12.711607629427244,27.955402501444212,189.2523065763893,197.0617687559452,53.04061163443039,43.113793067549366,102.46926116022097,125.95307614754276,38.88704734794186,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,192.53717044786737,180.46216541483943,1255,
49,109643.54036865022,191.46352817193463,199.0845378985428,medical,600,49,137.8742271569538,93.98249580153715,44.94013189115693,168.2811363234071,5.959443887614069,43.72759496072067,167.52097781865106,186.78452211564004,22.72986135730932,12.711607629427244,27.955402501444212,189.2523065763893,197.0617687559452,53.04061163443039,43.113793067549366,102.46926116022097,125.95307614754276,38.88704734794186,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,192.53717044786737,180.46216541483943,1250,
323,109707.63351931892,155.2345265270793,47.52804532818673,fire,30,323,137.8742271569538,93.98249580153715,44.94013189115693,168.2811363234071,5.959443887614069,43.72759496072067,167.52097781865106,186.78452211564004,22.72986135730932,12.711607629427244,27.955402501444212,189.2523065763893,197.0617687559452,53.04061163443039,43.113793067549366,102.46926116022097,125.95307614754276,38.88704734794186,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,191.46352817193463,199.0845378985428,1242,
455,109933.9853068977,75.85529360675875,45.93281335757975,police,120,455,155.2345265270793,47.52804532818673,44.94013189115693,168.2811363234071,5.959443887614069,43.72759496072067,167.52097781865106,186.78452211564004,22.72986135730932,12.711607629427244,27.955402501444212,189.2523065763893,197.0617687559452,53.04061163443039,43.113793067549366,102.46926116022097,125.95307614754276,38.88704734794186,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,191.46352817193463,199.0845378985428,1245,
103,110611.20417776352,181.3709460912227,89.1827224153401,fire,120,103,155.2345265270793,47.52804532818673,44.94013189115693,168.2811363234071,5.959443887614069,43.72759496072067,167.52097781865106,186.78452211564004,22.72986135730932,12.711607629427244,27.955402501444212,189.2523065763893,197.0617687559452,53.04061163443039,43.113793067549366,102.46926116022097,75.85529360675875,45.93281335757975,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,191.46352817193463,199.0845378985428,1254,
19,111050.04803475503,116.70658498913124,72.39928874272219,fire,120,19,181.3709460912227,89.1827224153401,44.94013189115693,168.2811363234071,5.959443887614069,43.72759496072067,167.52097781865106,186.78452211564004,22.72986135730932,12.711607629427244,27.955402501444212,189.2523065763893,197.0617687559452,53.04061163443039,43.113793067549366,102.46926116022097,75.85529360675875,45.93281335757975,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,191.46352817193463,199.0845378985428,1259,
249,111474.12887992736,177.6182043976986,82.76271423538269,police,120,249,116.70658498913124,72.39928874272219,44.94013189115693,168.2811363234071,5.959443887614069,43.72759496072067,167.52097781865106,186.78452211564004,22.72986135730932,12.711607629427244,27.955402501444212,189.2523065763893,197.0617687559452,53.04061163443039,43.113793067549366,102.46926116022097,75.85529360675875,45.93281335757975,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,191.46352817193463,199.0845378985428,1264,
41,111728.46647973303,84.71572460398416,93.404933607335,medical,60,41,116.70658498913124,72.39928874272219,44.94013189115693,168.2811363234071,5.959443887614069,43.72759496072067,167.52097781865106,186.78452211564004,22.72986135730932,12.711607629427244,27.955402501444212,189.2523065763893,177.6182043976986,82.76271423538269,43.113793067549366,102.46926116022097,75.85529360675875,45.93281335757975,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,191.46352817193463,199.0845378985428,1266,
308,113444.94661185949,82.1717222993067,135.27258443770657,fire,60,308,84.71572460398416,93.404933607335,44.94013189115693,168.2811363234071,5.959443887614069,43.72759496072067,167.52097781865106,186.78452211564004,22.72986135730932,12.711607629427244,27.955402501444212,189.2523065763893,177.6182043976986,82.76271423538269,43.113793067549366,102.46926116022097,75.85529360675875,45.93281335757975,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,191.46352817193463,199.0845378985428,1293,
177,113559.69184276044,139.65000582443446,24.28521667252397,medical,600,177,82.1717222993067,135.27258443770657,44.94013189115693,168.2811363234071,5.959443887614069,43.72759496072067,167.52097781865106,186.78452211564004,22.72986135730932,12.711607629427244,27.955402501444212,189.2523065763893,177.6182043976986,82.76271423538269,43.113793067549366,102.46926116022097,75.85529360675875,45.93281335757975,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,191.46352817193463,199.0845378985428,1293,
340,113979.73545707788,191.295743564732,67.80732568163212,fire,60,340,82.1717222993067,135.27258443770657,44.94013189115693,168.2811363234071,5.959443887614069,43.72759496072067,167.52097781865106,186.78452211564004,22.72986135730932,12.711607629427244,27.955402501444212,189.2523065763893,177.6182043976986,82.76271423538269,43.113793067549366,102.46926116022097,139.65000582443446,24.28521667252397,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,191.46352817193463,199.0845378985428,1291,
176,114577.01572321016,10.322355037269348,53.41124765458649,fire,60,176,82.1717222993067,135.27258443770657,44.94013189115693,168.2811363234071,5.959443887614069,43.72759496072067,191.295743564732,67.80732568163212,22.72986135730932,12.711607629427244,27.955402501444212,189.2523065763893,177.6182043976986,82.76271423538269,43.113793067549366,102.46926116022097,139.65000582443446,24.28521667252397,19.01716785512617,85.3528012521916,88.35720336759059,135.12544663801998,191.46352817193463,199.0845378985428,1299,
